qid;property;rank;snaktype;value_raw;value_year;value_label;value_desc;qid_label;qid_desc
Q93172;P10553;normal;value;774637420;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P10565;normal;value;205272;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P7305;normal;value;3903576;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6870;normal;value;154441;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5008;normal;value;Q6173448;;Wikipedia:Vital articles/Level/4;Wikimedia project page;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P8189;normal;value;987007561560805171;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1185;normal;value;26825;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1617;normal;value;c24b437a-3862-4c8f-92fe-20cee15a9628;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P11946;normal;value;w2;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P8822;normal;value;Q107349831;;Karpophoros;epithet of Demeter;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P12086;normal;value;Gaia_(mythologie);;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P12385;normal;value;terra-13;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6327;normal;value;15844;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6706;normal;value;Gàia+(mitologia)+;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P6706;normal;value;Gèa;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5019;normal;value;gäa-griechische-mythologie;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P5019;normal;value;ge-griechische-mythologie;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P9918;normal;value;PE00682447;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P106;normal;value;Q205985;;goddess;feminine or female deity;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P12467;normal;value;1335;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P12800;normal;value;fr:Gaïa;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P13094;normal;value;hJUTsHbLSIyj9tixrh1v8wT;;;;Gaia;Greek primordial deity, the personification of the Earth
Q93172;P1299;normal;value;Q131613705;;The Triumph of Gea;1959 painting in the Arcumeggia open-air mural gallery, Casalzuigno, Italy, by Sante Monachesi;Gaia;Greek primordial deity, the personification of the Earth
Q131203;P373;normal;value;Nyx;;;;Nyx;Greek goddess of the night
Q131203;P21;normal;value;Q6581072;;female;"to be used in ""sex or gender"" (P21) to indicate that the human subject is a female or ""semantic gender"" (P10339) to indicate that a word refers to a female person";Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q185747;;Nemesis;goddess of Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q6612;;Charon;ferryman of Hades in Greek-Roman mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q192107;;Hemera;ancient Greek goddess of the day;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q140001;;Eris;Greek goddess of discord;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q189347;;Hypnos;personification of sleep in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q194012;;Morpheus;Greek deity associated with sleep and dreams;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q199647;;Thanatos;personification of Death in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q465518;;Momus;the personification of satire and mockery in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q617977;;Apate;Minor goddess in Greek mythology, personification of deceit;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1052301;;Geras;son of Night and personification of Old Age in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1084868;;Lyssa;Greek spirit of mad rage and frenzy;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q578584;;Oneiroi;minor gods in Greek mythology, Dreams;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q180287;;Moirae;personifications of fate in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q189175;;Aether;primordial Greek deity, personification of the upper air;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q403964;;Keres;Greek deities, personification of Doom;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q975581;;Philotes;Greek goddess of affection, friendship, and sex;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1065802;;Moros;Greek spirit of doom;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1365927;;Oizys;goddess of misery in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q5383161;;Epiphron;daimon in Greek mythodology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q165938;;Hesperides;nymphs in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q936486;;Phantasos;deity;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q753294;;Atropos;one of the Fates of Greek Mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q829669;;Clotho;one of the Fates of Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q898947;;Lachesis;one of the Fates of Greek Mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q364688;;Eleos;Greek deity of pity & compassion;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1236399;;Dolos;deity;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q14321610;;Hybris;personification of Outrage in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q21548455;;Amicitia;personification of friendship;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q58619665;;Contentio;daughter of Erebos in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q60199020;;Dumiles;unintelligibly-named child of Nox and Erebus in Hyginus's mythological description;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q60464709;;Epaphus;son of Erebos in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q60957766;;Euphrosyne;daughter of Erebos in Greek mythology;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q121973;;Eros;Greek god of love and sex;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q3134740;;Hesperis;;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q18206465;;Dies;personification of day, and the Roman counterpart of the Greek goddess Hemera;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q180262;;Erinyes;three mythical avenging deities;Nyx;Greek goddess of the night
Q131203;P40;normal;value;Q1465871;;Phthonus;ancient Greek deity personifying jealousy and envy;Nyx;Greek goddess of the night
Q131203;P31;normal;value;Q878099;;Greek primordial deity;first generation of deities in Greek mythology;Nyx;Greek goddess of the night
Q131203;P31;normal;value;Q205985;;goddess;feminine or female deity;Nyx;Greek goddess of the night
Q131203;P646;normal;value;/m/0l3dd;;;;Nyx;Greek goddess of the night
Q131203;P1049;normal;value;Q855270;;Ancient Greek religion;religion in ancient Greece;Nyx;Greek goddess of the night
Q131203;P1422;normal;value;3535;;;;Nyx;Greek goddess of the night
Q131203;P18;normal;value;William-Adolphe Bouguereau (1825-1905) - La Nuit (1883).jpg;;;;Nyx;Greek goddess of the night
Q131203;P18;preferred;value;BnF MS Gr139 folio 435 verso - detail - Nyx.jpg;;;;Nyx;Greek goddess of the night
Q131203;P935;normal;value;Nix;;;;Nyx;Greek goddess of the night
Q131203;P3545;normal;value;Protogenos/Nyx;;;;Nyx;Greek goddess of the night
Q131203;P22;normal;value;Q131090;;Chaos;Greek primordial deity;Nyx;Greek goddess of the night
Q131203;P25;normal;value;Q4286521;;Caligo;Roman diety;Nyx;Greek goddess of the night
Q131203;P26;normal;value;Q131122;;Erebos;primordial deity in Greek mythology;Nyx;Greek goddess of the night
Q131203;P2925;normal;value;Q575;;night;period from sunset to sunrise in each twenty-four hours;Nyx;Greek goddess of the night
Q131203;P3373;normal;value;Q131122;;Erebos;primordial deity in Greek mythology;Nyx;Greek goddess of the night
Q131203;P3373;normal;value;Q93172;;Gaia;Greek primordial deity, the personification of the Earth;Nyx;Greek goddess of the night
Q131203;P3373;normal;value;Q101322;;Tartarus;deep abyss, place of punishment, in ancient Greek mythology;Nyx;Greek goddess of the night
Q131203;P3373;normal;value;Q121973;;Eros;Greek god of love and sex;Nyx;Greek goddess of the night
Q131203;P1417;normal;value;topic/Nyx;;;;Nyx;Greek goddess of the night
Q131203;P1343;normal;value;Q30059240;;Realʹnyj slovarʹ klassičeskih drevnostej po Lûbkeru;"Russian translation of the ""Real Lexicon of Classical Antiquity""";Nyx;Greek goddess of the night
Q131203;P1343;normal;value;Q3181656;;The Nuttall Encyclopædia;British encyclopedia;Nyx;Greek goddess of the night
Q131203;P1343;normal;value;Q19219752;;Meyers Konversations-Lexikon, 4th edition (1885–1890);edition of a German language encyclopaedia;Nyx;Greek goddess of the night
Q131203;P910;normal;value;Q55259158;;Category:Nyx;Wikimedia category;Nyx;Greek goddess of the night
Q131203;P244;normal;value;no2018110886;;;;Nyx;Greek goddess of the night
Q131203;P460;normal;value;Q1651665;;Nox;Goddess in Roman mythology;Nyx;Greek goddess of the night
Q131203;P460;normal;value;Q576795;;Nótt;Norse mythical character;Nyx;Greek goddess of the night
Q131203;P3222;normal;value;nyx;;;;Nyx;Greek goddess of the night
Q131203;P5905;normal;value;4005-27005;;;;Nyx;Greek goddess of the night
Q131203;P214;normal;value;10153530877748700886;;;;Nyx;Greek goddess of the night
Q131203;P214;normal;value;284156563638823242639;;;;Nyx;Greek goddess of the night
Q131203;P1245;normal;value;965062;;;;Nyx;Greek goddess of the night
Q131203;P4212;normal;value;pcrtKzAS725Sqc;;;;Nyx;Greek goddess of the night
Q131203;P269;normal;value;236906143;;;;Nyx;Greek goddess of the night
Q131203;P5063;normal;value;i86876;;;;Nyx;Greek goddess of the night
Q131203;P1441;normal;value;Q59756366;;Hades;2020 action role-playing game developed by Supergiant Games;Nyx;Greek goddess of the night
Q131203;P8814;normal;value;09579091-n;;;;Nyx;Greek goddess of the night
Q131203;P9736;normal;value;9878184;;;;Nyx;Greek goddess of the night
Q131203;P6262;normal;value;greekmythology:Nyx;;;;Nyx;Greek goddess of the night
Q131203;P6262;normal;value;griechische-mythologie:Nyx;;;;Nyx;Greek goddess of the night
Q131203;P6262;normal;value;ru.mythology:Никта;;;;Nyx;Greek goddess of the night
Q131203;P6262;normal;value;hades:Nyx;;;;Nyx;Greek goddess of the night
Q131203;P1889;normal;value;Q344536;;NYX;Wikimedia disambiguation page;Nyx;Greek goddess of the night
Q131203;P1889;normal;value;Q830493;;Neck;water sprite from European mythology;Nyx;Greek goddess of the night
Q131203;P8313;normal;value;Nyx;;;;Nyx;Greek goddess of the night
Q131203;P8069;normal;value;12253;;;;Nyx;Greek goddess of the night
Q131203;P7305;normal;value;3949125;;;;Nyx;Greek goddess of the night
Q131203;P10757;normal;value;197999;;;;Nyx;Greek goddess of the night
Q131203;P10757;normal;value;57200;;;;Nyx;Greek goddess of the night
Q131203;P1705;normal;value;;;;;Nyx;Greek goddess of the night
Q131203;P8189;normal;value;987011052466405171;;;;Nyx;Greek goddess of the night
Q131203;P4342;normal;value;Nyx;;;;Nyx;Greek goddess of the night
Q131203;P11946;normal;value;w1652;;;;Nyx;Greek goddess of the night
Q131203;P10832;normal;value;E39PCjBFgVg646xFbRcvHJCgfC;;;;Nyx;Greek goddess of the night
Q131203;P12467;normal;value;758;;;;Nyx;Greek goddess of the night
Q131203;P13094;normal;value;buJPKQ35S7WZmMrWIPsWGQK;;;;Nyx;Greek goddess of the night
Q131203;P1299;normal;value;Q131613968;;The day awakens the night;1905 ca. painting in the Revoltella Museum, Trieste, Italy, by Gaetano Previati;Nyx;Greek goddess of the night
Q178417;P460;normal;value;Q579072;;Ushas;Goddess of dawn in Hinduism;Eos;Greek goddess of the dawn
Q178417;P460;normal;value;Q178831;;Aurora;goddess of dawn in Roman mythology;Eos;Greek goddess of the dawn
Q178417;P460;normal;value;Q253056;;Ēostre;Germanic goddess;Eos;Greek goddess of the dawn
Q178417;P373;normal;value;Eos;;;;Eos;Greek goddess of the dawn
Q178417;P31;normal;value;Q205985;;goddess;feminine or female deity;Eos;Greek goddess of the dawn
Q178417;P31;normal;value;Q45713;;titan;members of the second order of divine beings in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P31;preferred;value;Q207174;;personification;representation of a thing or abstraction as a person;Eos;Greek goddess of the dawn
Q178417;P31;preferred;value;Q22989102;;Greek deity;type or kind of deity belonging to the Greek mythological universe;Eos;Greek goddess of the dawn
Q178417;P31;normal;value;Q511056;;solar deity;sky deity who represents the Sun;Eos;Greek goddess of the dawn
Q178417;P21;normal;value;Q6581072;;female;"to be used in ""sex or gender"" (P21) to indicate that the human subject is a female or ""semantic gender"" (P10339) to indicate that a word refers to a female person";Eos;Greek goddess of the dawn
Q178417;P25;normal;value;Q184232;;Theia;female Titan in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P22;normal;value;Q179209;;Hyperion;Titan in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P646;normal;value;/m/02vd6;;;;Eos;Greek goddess of the dawn
Q178417;P26;normal;value;Q250588;;Astraeus;Greek astrological god associated with winds;Eos;Greek goddess of the dawn
Q178417;P26;normal;value;Q3010239;;Cephalus;son of Hermes and Herse in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P26;normal;value;Q737306;;Tithonus;prince of Troy loved by Eos in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q109220;;Boreas;Greek mythological personification and god of the North wind, storms, winter, sadness, depression, loneliness, solitude, absence, lack, calmness and serenity;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q467515;;Zephyrus;Greek god of the wind from the west, spring, fertility, procreation, luck, rebirth, vegetation, flowers, bees and honey;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q903273;;Notus;god of the south wind, storms of late summer and early autumn, wetness, mist, and rain in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q59697;;Hesperus;personification of the planet Venus or its manifestation in the evening;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q3378668;;Phaethon;son of Eos by Cephalus or Tithonus in Greek mythology;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q1775444;;Phosphorus;personification of the Morning Star in Greek and Roman mythology;Eos;Greek goddess of the dawn
Q178417;P40;normal;value;Q2245728;;Apeliotes;wind from the east in classical antiquity;Eos;Greek goddess of the dawn
